Charter Date,Vessel Type,Charter Price ($/day),Duration (days),LNG Capacity (m),LPG Capacity (m),Cargo Capacity (DWT),Container Capacity (TEU),Size Category,Cargo Type,Vessel Length (m),Vessel breadth (m),Fuel Cost ($/liter),Age_of_Vess
2022-06-19,LNG Carrier,39497,99,127134.0,,,,Typical LNG Carrier,Liquified Natural Gas,212,50,0.64,7
2021-05-22,Bulk Carrier,15729,291,,,38191.0,,Handymax/Supramax,Iron Ore,278,30,0.77,16
2021-07-11,LNG Carrier,49144,305,139149.0,,,,Typical LNG Carrier,Liquified Natural Gas,209,47,0.72,18
2023-05-08,Tanker,17171,89,,,164086.0,,MR,Refined Products,281,62,0.51,5
2022-01-14,Tanker,38907,434,,,75069.0,,Suezmax,Crude Oil,75,33,0.71,17
2023-01-16,Container Ship,18241,423,,,,6265.0,Panamax Ships,Electronics,253,17,0.69,15
2022-08-03,Container Ship,13918,412,,,,4338.0,New Panamax (Neo-Panamax) Ships,Machinery,264,36,0.52,4
2022-05-22,Bulk Carrier,13986,278,,,12843.0,,Panamax,Iron Ore,142,43,0.78,14
2023-01-30,Tanker,47922,145,,,387258.0,,Handysize,Crude Oil,236,31,0.62,4
2022-01-05,Tanker,26568,229,,,399352.0,,ULCC,Crude Oil,195,34,0.63,8
2023-01-22,LPG Carrier,21517,94,,41122.0,,,Typical LPG Carrier,Liquified Petroleum Gas,182,34,0.71,5
2023-08-30,Tanker,46116,60,,,88368.0,,ULCC,Refined Products,195,30,0.56,1
2023-05-12,Bulk Carrier,12621,269,,,72564.0,,Panamax,Grain,279,51,0.75,8
2023-05-22,LPG Carrier,41373,57,,45155.0,,,Typical LPG Carrier,Liquified Petroleum Gas,211,14,0.51,6
2022-10-25,LNG Carrier,30202,80,114390.0,,,,Typical LNG Carrier,Liquified Natural Gas,206,42,0.71,4
2021-02-23,Tanker,33169,266,,,66960.0,,Handysize,Refined Products,314,32,0.61,18
2023-07-27,Container Ship,28533,58,,,,7134.0,Feeder Ships,Chemicals,266,39,0.68,7
2021-04-03,LPG Carrier,30903,337,,58778.0,,,Typical LPG Carrier,Liquified Petroleum Gas,221,31,0.73,16
2023-01-11,Container Ship,29865,142,,,,3084.0,Panamax Ships,Machinery,204,37,0.69,7
2021-11-25,Bulk Carrier,28641,277,,,99646.0,,Panamax,Coal,265,49,0.72,4
2023-10-25,LNG Carrier,30623,209,121360.0,,,,Typical LNG Carrier,Liquified Natural Gas,253,48,0.54,1
2022-10-29,LPG Carrier,42547,274,,21319.0,,,Typical LPG Carrier,Liquified Petroleum Gas,143,23,0.77,3
2023-01-30,Bulk Carrier,21941,57,,,119734.0,,Capesize,Grain,109,20,0.76,6
2022-01-16,LPG Carrier,32705,101,,24717.0,,,Typical LPG Carrier,Liquified Petroleum Gas,164,17,0.78,10
2022-05-29,Container Ship,15475,185,,,,6825.0,New Panamax (Neo-Panamax) Ships,Apparel,207,27,0.71,13
2023-05-23,LNG Carrier,42229,282,102301.0,,,,Typical LNG Carrier,Liquified Natural Gas,257,42,0.7,4
2022-03-07,Tanker,22011,342,,,281457.0,,ULCC,Refined Products,333,28,0.8,15
2023-07-22,Tanker,43231,266,,,90407.0,,MR,Crude Oil,76,45,0.59,14
2022-05-21,Container Ship,22089,242,,,,3420.0,Panamax Ships,Consumer Goods,293,38,0.6,14
2021-06-19,LNG Carrier,25812,184,141129.0,,,,Typical LNG Carrier,Liquified Natural Gas,224,40,0.72,18
2021-07-12,Tanker,19513,331,,,140972.0,,LR2,Refined Products,203,49,0.53,12
2021-05-03,LNG Carrier,40908,299,112500.0,,,,Typical LNG Carrier,Liquified Natural Gas,222,47,0.66,8
2022-12-20,Container Ship,28932,177,,,,10380.0,Feedermax Ships,Apparel,345,39,0.53,11
2022-07-22,LPG Carrier,35424,213,,26275.0,,,Typical LPG Carrier,Liquified Petroleum Gas,121,33,0.56,5
2021-02-17,LPG Carrier,38245,373,,12260.0,,,Typical LPG Carrier,Liquified Petroleum Gas,153,26,0.67,8
2022-12-15,Bulk Carrier,12471,124,,,107828.0,,Handysize,Grain,285,29,0.54,2
2021-01-06,LNG Carrier,55427,333,142256.0,,,,Typical LNG Carrier,Liquified Natural Gas,217,43,0.56,16
2023-09-09,LNG Carrier,51886,308,144430.0,,,,Typical LNG Carrier,Liquified Natural Gas,300,50,0.7,3
2022-04-27,Tanker,37359,102,,,280162.0,,MR,Crude Oil,222,51,0.7,9
2021-02-25,Container Ship,17649,283,,,,6567.0,Feeder Ships,Apparel,388,51,0.53,5
2023-04-04,Container Ship,11709,221,,,,4283.0,Feeder Ships,Machinery,152,37,0.54,9
2023-11-15,LPG Carrier,29999,83,,11312.0,,,Typical LPG Carrier,Liquified Petroleum Gas,208,40,0.63,14
2023-08-31,Bulk Carrier,15220,319,,,108962.0,,Handymax/Supramax,Grain,156,58,0.69,12
2023-01-13,Bulk Carrier,20480,47,,,111773.0,,Panamax,Grain,221,53,0.71,12
2021-07-27,Container Ship,34471,287,,,,12463.0,New Panamax (Neo-Panamax) Ships,Electronics,72,25,0.8,15
2021-07-02,Bulk Carrier,18961,318,,,139002.0,,Panamax,Iron Ore,254,32,0.79,3
2023-05-14,LPG Carrier,21834,145,,20451.0,,,Typical LPG Carrier,Liquified Petroleum Gas,202,27,0.74,17
2024-01-16,Tanker,43533,442,,,88323.0,,Panamax,Refined Products,270,34,0.66,15
2021-05-18,Tanker,19251,394,,,72266.0,,VLCC,Crude Oil,311,48,0.76,6
2023-08-02,Tanker,42226,110,,,289480.0,,Handysize,Crude Oil,145,61,0.54,7
2023-08-03,Bulk Carrier,29872,254,,,144922.0,,Handysize,Iron Ore,179,33,0.6,8
2023-01-07,LNG Carrier,48471,110,132695.0,,,,Typical LNG Carrier,Liquified Natural Gas,255,50,0.53,9
2022-10-29,Tanker,40944,127,,,335672.0,,VLCC,Crude Oil,328,22,0.73,7
2024-01-05,LNG Carrier,26502,254,120024.0,,,,Typical LNG Carrier,Liquified Natural Gas,258,42,0.6,11
2022-07-22,LNG Carrier,52856,435,132559.0,,,,Typical LNG Carrier,Liquified Natural Gas,297,41,0.76,4
2022-01-25,Container Ship,11240,301,,,,5619.0,Post-Panamax Ships,Chemicals,250,20,0.53,17
2021-05-20,Bulk Carrier,19423,270,,,106578.0,,Capesize,Coal,287,51,0.75,15
2021-04-12,LNG Carrier,41620,47,133096.0,,,,Typical LNG Carrier,Liquified Natural Gas,268,49,0.56,14
2021-07-13,LPG Carrier,23556,57,,39231.0,,,Typical LPG Carrier,Liquified Petroleum Gas,144,27,0.57,12
2022-03-10,Container Ship,11731,324,,,,5508.0,Post-Panamax Ships,Chemicals,88,58,0.61,6
2022-03-26,Bulk Carrier,27764,235,,,15806.0,,Panamax,Grain,175,44,0.61,11
2023-08-05,Tanker,34283,136,,,392395.0,,Panamax,Refined Products,120,53,0.6,4
2022-04-12,LPG Carrier,28648,261,,60589.0,,,Typical LPG Carrier,Liquified Petroleum Gas,132,17,0.8,9
2023-09-25,LPG Carrier,25751,409,,47429.0,,,Typical LPG Carrier,Liquified Petroleum Gas,186,40,0.71,8
2021-02-11,Bulk Carrier,27220,183,,,42952.0,,Panamax,Grain,188,41,0.51,7
2022-07-07,LPG Carrier,33796,324,,10693.0,,,Typical LPG Carrier,Liquified Petroleum Gas,102,25,0.5,16
2022-08-22,Container Ship,29117,297,,,,13655.0,New Panamax (Neo-Panamax) Ships,Chemicals,339,41,0.63,7
2021-12-10,Container Ship,24870,218,,,,12486.0,Post-Panamax Ships,Chemicals,85,42,0.67,6
2022-11-19,Tanker,20618,111,,,181086.0,,Aframax,Crude Oil,123,46,0.55,1
2023-08-01,Tanker,40051,434,,,137951.0,,LR1,Refined Products,131,64,0.53,13
2023-04-03,Bulk Carrier,12463,197,,,54739.0,,Handymax/Supramax,Coal,136,26,0.75,1
2023-01-19,LNG Carrier,58415,447,131537.0,,,,Typical LNG Carrier,Liquified Natural Gas,201,45,0.62,3
2024-01-13,Container Ship,30675,179,,,,6551.0,Feedermax Ships,Consumer Goods,74,60,0.77,14
2022-08-15,LPG Carrier,32885,398,,13957.0,,,Typical LPG Carrier,Liquified Petroleum Gas,143,27,0.77,6
2023-08-27,LPG Carrier,39689,444,,40905.0,,,Typical LPG Carrier,Liquified Petroleum Gas,215,17,0.64,10
2021-06-17,Tanker,40013,261,,,101615.0,,Suezmax,Crude Oil,286,20,0.7,13
2023-09-14,Bulk Carrier,16084,378,,,91610.0,,Handymax/Supramax,Iron Ore,164,25,0.64,14
2021-01-31,Tanker,35221,54,,,282088.0,,Panamax,Crude Oil,276,39,0.63,9
2022-05-10,Tanker,39984,235,,,157116.0,,Handysize,Crude Oil,183,50,0.78,2
2022-01-09,LPG Carrier,40579,153,,25501.0,,,Typical LPG Carrier,Liquified Petroleum Gas,167,24,0.78,1
2023-02-07,Bulk Carrier,20370,111,,,81030.0,,Panamax,Iron Ore,178,22,0.76,5
2021-03-06,LNG Carrier,29743,280,109986.0,,,,Typical LNG Carrier,Liquified Natural Gas,210,41,0.72,14
2023-05-22,Container Ship,10068,335,,,,8391.0,Feeder Ships,Chemicals,147,34,0.78,2
2021-05-13,Tanker,41491,429,,,388482.0,,MR,Crude Oil,319,20,0.51,9
2023-10-07,LPG Carrier,27073,198,,11665.0,,,Typical LPG Carrier,Liquified Petroleum Gas,134,25,0.68,4
2021-01-24,LNG Carrier,59690,448,123798.0,,,,Typical LNG Carrier,Liquified Natural Gas,212,47,0.61,13
2023-11-01,Tanker,17462,127,,,92043.0,,LR1,Refined Products,118,37,0.71,7
2022-01-26,Bulk Carrier,11484,349,,,89700.0,,Handysize,Coal,166,53,0.71,5
2022-11-28,Bulk Carrier,28402,218,,,135879.0,,Capesize,Grain,130,33,0.78,8
2023-02-04,LNG Carrier,53264,414,111890.0,,,,Typical LNG Carrier,Liquified Natural Gas,266,43,0.55,2
2022-05-09,Container Ship,19215,57,,,,12183.0,Panamax Ships,Apparel,283,45,0.69,15
2022-08-22,Container Ship,10460,422,,,,9829.0,Feedermax Ships,Machinery,223,44,0.59,17
2021-09-20,Container Ship,26349,179,,,,8943.0,Feedermax Ships,Consumer Goods,147,59,0.8,1
2023-02-19,Bulk Carrier,10466,249,,,12847.0,,Panamax,Coal,273,40,0.66,17
2022-05-23,Tanker,30366,430,,,275272.0,,LR2,Refined Products,197,38,0.76,16
2022-06-13,LNG Carrier,58387,332,116454.0,,,,Typical LNG Carrier,Liquified Natural Gas,216,50,0.73,6
2023-02-06,Bulk Carrier,25016,406,,,177521.0,,Capesize,Grain,164,59,0.7,8
2022-08-19,LNG Carrier,30835,117,130865.0,,,,Typical LNG Carrier,Liquified Natural Gas,227,45,0.6,12
2021-03-22,LPG Carrier,24273,157,,29648.0,,,Typical LPG Carrier,Liquified Petroleum Gas,103,34,0.58,15
2022-04-19,LPG Carrier,40415,282,,13103.0,,,Typical LPG Carrier,Liquified Petroleum Gas,121,34,0.69,15
2022-09-05,Container Ship,16387,272,,,,5439.0,Panamax Ships,Chemicals,259,55,0.75,13
2023-05-27,Tanker,47554,435,,,214377.0,,Aframax,Crude Oil,328,63,0.54,13
2022-02-12,LPG Carrier,30284,229,,48392.0,,,Typical LPG Carrier,Liquified Petroleum Gas,109,32,0.65,10
2021-08-01,LPG Carrier,34353,308,,10756.0,,,Typical LPG Carrier,Liquified Petroleum Gas,131,35,0.63,4
2021-04-23,Container Ship,33773,70,,,,12921.0,Panamax Ships,Apparel,386,45,0.74,9
2022-08-01,LNG Carrier,40103,437,145170.0,,,,Typical LNG Carrier,Liquified Natural Gas,241,48,0.76,6
2021-03-05,Container Ship,34236,327,,,,7036.0,Feeder Ships,Machinery,293,58,0.75,6
2023-01-24,Bulk Carrier,14196,335,,,63911.0,,Panamax,Iron Ore,277,49,0.52,7
2021-09-12,LNG Carrier,40416,345,120448.0,,,,Typical LNG Carrier,Liquified Natural Gas,288,42,0.52,18
2023-12-20,Bulk Carrier,15483,404,,,100345.0,,Handysize,Coal,260,40,0.71,4
2023-03-28,Container Ship,18542,295,,,,10279.0,Panamax Ships,Apparel,238,27,0.54,8
2021-07-26,LPG Carrier,32342,449,,75026.0,,,Typical LPG Carrier,Liquified Petroleum Gas,164,29,0.57,14
2021-04-24,Container Ship,30937,343,,,,12910.0,New Panamax (Neo-Panamax) Ships,Machinery,390,60,0.66,15
2022-12-29,Container Ship,13247,384,,,,8619.0,Feedermax Ships,Machinery,387,60,0.5,1
2022-05-04,Bulk Carrier,22567,318,,,138800.0,,Handymax/Supramax,Iron Ore,114,44,0.57,7
2023-08-05,Container Ship,19918,252,,,,5945.0,Post-Panamax Ships,Consumer Goods,358,26,0.53,13
2023-03-28,Tanker,43522,340,,,106764.0,,Aframax,Crude Oil,226,65,0.6,9
2022-05-21,Bulk Carrier,28394,438,,,127366.0,,Capesize,Grain,200,43,0.76,17
2023-11-08,LPG Carrier,42361,163,,78214.0,,,Typical LPG Carrier,Liquified Petroleum Gas,223,25,0.57,18
2023-07-19,LPG Carrier,21405,401,,70814.0,,,Typical LPG Carrier,Liquified Petroleum Gas,216,31,0.8,8
2023-04-18,Container Ship,17762,124,,,,9473.0,New Panamax (Neo-Panamax) Ships,Chemicals,83,40,0.61,14
2022-09-01,Bulk Carrier,24852,268,,,69370.0,,Panamax,Grain,268,59,0.75,4
2024-01-21,LPG Carrier,36910,362,,32433.0,,,Typical LPG Carrier,Liquified Petroleum Gas,182,14,0.65,1
2021-08-17,LNG Carrier,49785,429,132915.0,,,,Typical LNG Carrier,Liquified Natural Gas,202,40,0.75,6
2022-05-23,LNG Carrier,43165,207,113046.0,,,,Typical LNG Carrier,Liquified Natural Gas,270,40,0.73,15
2021-04-17,LPG Carrier,34583,350,,15185.0,,,Typical LPG Carrier,Liquified Petroleum Gas,187,39,0.58,18
2023-08-10,Tanker,31923,433,,,339558.0,,VLCC,Refined Products,278,55,0.61,17
2021-02-25,LPG Carrier,38231,256,,71336.0,,,Typical LPG Carrier,Liquified Petroleum Gas,118,16,0.8,16
2023-04-14,Bulk Carrier,10850,166,,,137462.0,,Handymax/Supramax,Grain,168,54,0.51,1
2022-10-14,LPG Carrier,37848,147,,25490.0,,,Typical LPG Carrier,Liquified Petroleum Gas,147,37,0.74,1
2021-03-03,Container Ship,12138,158,,,,3888.0,Post-Panamax Ships,Machinery,350,31,0.74,12
2021-04-11,Container Ship,12712,269,,,,9705.0,Feedermax Ships,Machinery,336,28,0.71,10
2023-07-30,Bulk Carrier,27631,259,,,176437.0,,Capesize,Grain,235,56,0.52,15
2023-07-12,Tanker,33892,145,,,254746.0,,LR1,Crude Oil,314,59,0.55,5
2023-10-25,LNG Carrier,44551,413,114582.0,,,,Typical LNG Carrier,Liquified Natural Gas,279,50,0.52,9
2023-06-12,LPG Carrier,36122,429,,46333.0,,,Typical LPG Carrier,Liquified Petroleum Gas,129,33,0.72,8
2021-02-15,Bulk Carrier,23028,93,,,106193.0,,Handysize,Grain,201,37,0.69,3
2022-04-26,Container Ship,17451,227,,,,10987.0,Post-Panamax Ships,Electronics,199,35,0.79,7
2023-05-01,Tanker,16853,325,,,324861.0,,LR1,Refined Products,258,38,0.66,5
2021-05-24,LPG Carrier,29046,62,,9849.0,,,Typical LPG Carrier,Liquified Petroleum Gas,103,17,0.67,9
2022-05-27,Bulk Carrier,28530,295,,,117978.0,,Panamax,Iron Ore,111,39,0.8,14
2022-06-07,Bulk Carrier,13492,247,,,75795.0,,Handysize,Grain,134,51,0.7,12
2021-01-29,Container Ship,31432,401,,,,5394.0,Feeder Ships,Machinery,284,19,0.59,6
2023-12-22,Bulk Carrier,18616,259,,,132971.0,,Handysize,Iron Ore,254,41,0.53,3
2021-07-01,Bulk Carrier,20498,91,,,179212.0,,Panamax,Grain,202,22,0.61,7
2023-12-16,LPG Carrier,33488,450,,15398.0,,,Typical LPG Carrier,Liquified Petroleum Gas,167,26,0.78,10
2023-07-10,Tanker,25885,226,,,378929.0,,Handysize,Crude Oil,84,41,0.7,9
2023-03-13,LPG Carrier,34779,149,,49268.0,,,Typical LPG Carrier,Liquified Petroleum Gas,188,24,0.52,12
2022-09-15,LPG Carrier,21726,431,,31287.0,,,Typical LPG Carrier,Liquified Petroleum Gas,180,34,0.7,13
2022-07-23,Container Ship,21802,187,,,,12560.0,New Panamax (Neo-Panamax) Ships,Consumer Goods,267,24,0.52,3
2021-06-20,Container Ship,16074,400,,,,9802.0,Feeder Ships,Consumer Goods,247,52,0.51,17
2021-05-02,LPG Carrier,34318,101,,21931.0,,,Typical LPG Carrier,Liquified Petroleum Gas,126,25,0.72,9
2023-04-03,Bulk Carrier,20295,241,,,163294.0,,Handysize,Coal,189,33,0.62,8
2022-05-27,Container Ship,20739,276,,,,6840.0,Panamax Ships,Machinery,91,58,0.65,10
2021-11-29,LPG Carrier,26041,310,,20377.0,,,Typical LPG Carrier,Liquified Petroleum Gas,162,18,0.55,10
2022-04-22,LNG Carrier,53032,53,140551.0,,,,Typical LNG Carrier,Liquified Natural Gas,298,43,0.72,2
2023-03-12,LPG Carrier,34380,380,,65925.0,,,Typical LPG Carrier,Liquified Petroleum Gas,176,19,0.69,18
2021-08-17,LNG Carrier,26437,409,140392.0,,,,Typical LNG Carrier,Liquified Natural Gas,290,45,0.69,17
2022-07-17,Container Ship,28089,185,,,,11448.0,Panamax Ships,Electronics,246,27,0.55,11
2023-12-09,Bulk Carrier,23953,78,,,12489.0,,Panamax,Coal,178,50,0.79,2
2023-08-08,Tanker,34235,59,,,373909.0,,ULCC,Crude Oil,309,56,0.61,12
2023-09-25,LNG Carrier,52629,383,110691.0,,,,Typical LNG Carrier,Liquified Natural Gas,226,40,0.61,12
2021-04-01,Container Ship,30070,267,,,,11109.0,Feeder Ships,Electronics,251,23,0.66,17
2022-01-26,LPG Carrier,27592,84,,38345.0,,,Typical LPG Carrier,Liquified Petroleum Gas,204,26,0.51,18
2022-01-15,Container Ship,33791,117,,,,13281.0,New Panamax (Neo-Panamax) Ships,Machinery,345,14,0.62,4
2022-06-16,LNG Carrier,26873,143,136065.0,,,,Typical LNG Carrier,Liquified Natural Gas,217,43,0.71,17
2023-01-20,LNG Carrier,35434,253,104198.0,,,,Typical LNG Carrier,Liquified Natural Gas,275,42,0.64,3
2021-10-20,LPG Carrier,21629,93,,41886.0,,,Typical LPG Carrier,Liquified Petroleum Gas,122,29,0.8,18
2022-07-28,LPG Carrier,42832,241,,16265.0,,,Typical LPG Carrier,Liquified Petroleum Gas,119,38,0.56,17
2022-02-25,LPG Carrier,33756,391,,28469.0,,,Typical LPG Carrier,Liquified Petroleum Gas,197,37,0.78,1
2023-06-01,Tanker,23256,144,,,57314.0,,LR1,Refined Products,283,59,0.58,5
2023-04-21,Bulk Carrier,14183,349,,,12175.0,,Capesize,Grain,198,33,0.76,17
2021-01-04,LNG Carrier,45018,153,131590.0,,,,Typical LNG Carrier,Liquified Natural Gas,212,44,0.57,3
2022-05-09,Bulk Carrier,18925,291,,,150648.0,,Handymax/Supramax,Coal,115,54,0.64,15
2021-08-06,Tanker,47474,247,,,52669.0,,LR2,Crude Oil,283,34,0.53,7
2024-01-20,LNG Carrier,45097,217,122503.0,,,,Typical LNG Carrier,Liquified Natural Gas,212,49,0.53,14
2023-05-14,LNG Carrier,39171,306,138166.0,,,,Typical LNG Carrier,Liquified Natural Gas,279,44,0.78,6
2021-04-11,Bulk Carrier,19225,95,,,94596.0,,Handysize,Grain,149,60,0.77,18
2022-02-12,Tanker,33948,335,,,393184.0,,ULCC,Crude Oil,235,64,0.57,10
2022-11-15,Container Ship,19713,221,,,,12115.0,Post-Panamax Ships,Apparel,300,16,0.71,2
2022-04-05,Container Ship,24915,305,,,,5432.0,Post-Panamax Ships,Apparel,305,37,0.7,9
2023-05-23,Bulk Carrier,26812,320,,,165716.0,,Capesize,Iron Ore,283,46,0.74,6
2023-04-30,LPG Carrier,33369,104,,42510.0,,,Typical LPG Carrier,Liquified Petroleum Gas,110,25,0.75,16
2022-05-30,LPG Carrier,31892,257,,13975.0,,,Typical LPG Carrier,Liquified Petroleum Gas,103,32,0.58,16
2023-07-05,Container Ship,23700,250,,,,8670.0,Feeder Ships,Machinery,187,18,0.72,3
2021-04-06,Tanker,24336,268,,,342644.0,,Aframax,Crude Oil,248,47,0.68,4
2023-10-04,Tanker,21100,170,,,115672.0,,Panamax,Refined Products,220,44,0.79,14
2021-11-14,LPG Carrier,32242,143,,46527.0,,,Typical LPG Carrier,Liquified Petroleum Gas,114,29,0.79,16
2021-01-21,Bulk Carrier,10590,110,,,61263.0,,Panamax,Coal,219,57,0.54,6
2023-07-14,LPG Carrier,34041,365,,28491.0,,,Typical LPG Carrier,Liquified Petroleum Gas,124,24,0.65,2
2021-09-10,LPG Carrier,21025,230,,29074.0,,,Typical LPG Carrier,Liquified Petroleum Gas,216,30,0.76,9
2021-02-27,Bulk Carrier,26893,288,,,136067.0,,Panamax,Iron Ore,293,30,0.68,13
2023-05-28,LNG Carrier,51454,211,107850.0,,,,Typical LNG Carrier,Liquified Natural Gas,230,44,0.61,2
2022-10-08,Tanker,36230,314,,,302028.0,,Aframax,Refined Products,251,34,0.51,8
2021-04-13,LNG Carrier,55185,128,138449.0,,,,Typical LNG Carrier,Liquified Natural Gas,297,50,0.54,12
2022-08-18,Tanker,16573,450,,,349888.0,,MR,Crude Oil,239,59,0.75,7
2021-06-17,LNG Carrier,51086,395,126988.0,,,,Typical LNG Carrier,Liquified Natural Gas,228,42,0.79,7
2021-06-21,Tanker,19223,307,,,302861.0,,Panamax,Crude Oil,250,62,0.64,15
2021-10-29,Tanker,20723,136,,,58875.0,,LR1,Refined Products,210,24,0.6,5
2021-07-13,Bulk Carrier,15063,406,,,165606.0,,Panamax,Coal,263,60,0.71,18
2022-10-06,Bulk Carrier,12058,278,,,52566.0,,Handymax/Supramax,Grain,233,26,0.65,13
2024-01-21,Container Ship,31431,408,,,,3804.0,Feedermax Ships,Consumer Goods,332,19,0.63,11
2022-12-23,Tanker,49119,143,,,378684.0,,Panamax,Refined Products,223,64,0.55,12
2022-11-20,Container Ship,23758,273,,,,4709.0,Post-Panamax Ships,Electronics,312,56,0.59,11
2022-09-16,LNG Carrier,46450,433,137245.0,,,,Typical LNG Carrier,Liquified Natural Gas,224,41,0.53,7
2024-01-12,Bulk Carrier,17564,365,,,103364.0,,Handymax/Supramax,Grain,204,45,0.75,16
2023-12-31,Tanker,35027,171,,,226996.0,,VLCC,Crude Oil,74,38,0.52,9
2023-07-30,LNG Carrier,45245,411,129675.0,,,,Typical LNG Carrier,Liquified Natural Gas,214,50,0.59,16
2022-09-10,Bulk Carrier,23673,273,,,154561.0,,Capesize,Coal,241,31,0.7,15
2021-11-30,LNG Carrier,44015,116,123674.0,,,,Typical LNG Carrier,Liquified Natural Gas,210,46,0.67,15
2023-02-04,LPG Carrier,32048,100,,49527.0,,,Typical LPG Carrier,Liquified Petroleum Gas,217,30,0.6,14
2023-01-10,LPG Carrier,28934,375,,9409.0,,,Typical LPG Carrier,Liquified Petroleum Gas,186,38,0.56,9
2021-12-18,LPG Carrier,34331,140,,52442.0,,,Typical LPG Carrier,Liquified Petroleum Gas,198,25,0.54,2
2023-12-06,Tanker,15687,287,,,225949.0,,Suezmax,Refined Products,223,43,0.75,14
2021-02-08,LPG Carrier,29089,108,,78518.0,,,Typical LPG Carrier,Liquified Petroleum Gas,105,28,0.58,1
2021-09-13,Container Ship,31761,248,,,,13153.0,Feedermax Ships,Chemicals,132,30,0.79,6
2023-09-07,LPG Carrier,27863,242,,33311.0,,,Typical LPG Carrier,Liquified Petroleum Gas,130,39,0.79,3
2022-08-08,LPG Carrier,24218,248,,16958.0,,,Typical LPG Carrier,Liquified Petroleum Gas,163,21,0.67,18
2022-02-23,Tanker,19061,449,,,204617.0,,ULCC,Crude Oil,152,55,0.6,7
2021-01-30,LPG Carrier,33793,350,,69585.0,,,Typical LPG Carrier,Liquified Petroleum Gas,165,37,0.56,10
2022-05-19,Bulk Carrier,20285,249,,,50180.0,,Handymax/Supramax,Iron Ore,221,51,0.64,11
2021-07-10,Bulk Carrier,22483,230,,,58187.0,,Panamax,Iron Ore,140,32,0.72,9
2022-09-23,LPG Carrier,42019,376,,47290.0,,,Typical LPG Carrier,Liquified Petroleum Gas,183,26,0.73,17
2022-08-07,Container Ship,11769,397,,,,11759.0,New Panamax (Neo-Panamax) Ships,Chemicals,120,14,0.71,11
2022-03-01,Container Ship,22753,214,,,,10829.0,New Panamax (Neo-Panamax) Ships,Chemicals,216,49,0.69,3
2023-05-03,Tanker,25512,125,,,344284.0,,Suezmax,Crude Oil,219,60,0.74,9
2022-07-19,Container Ship,25887,345,,,,4564.0,Post-Panamax Ships,Apparel,195,45,0.79,9
2023-03-27,LNG Carrier,31408,439,103800.0,,,,Typical LNG Carrier,Liquified Natural Gas,233,46,0.72,8
2023-01-03,Tanker,29139,97,,,280312.0,,LR1,Crude Oil,95,47,0.51,13
2021-07-15,LPG Carrier,24819,134,,69886.0,,,Typical LPG Carrier,Liquified Petroleum Gas,130,31,0.76,13
2021-09-14,Container Ship,12362,428,,,,7054.0,Feedermax Ships,Machinery,350,25,0.76,3
2021-12-24,Bulk Carrier,25649,200,,,127983.0,,Handymax/Supramax,Grain,229,58,0.53,14
2021-12-28,LPG Carrier,39418,259,,6951.0,,,Typical LPG Carrier,Liquified Petroleum Gas,111,15,0.68,9
2022-02-09,LPG Carrier,22768,291,,36368.0,,,Typical LPG Carrier,Liquified Petroleum Gas,103,37,0.56,2
2023-03-29,Container Ship,19495,368,,,,4885.0,Panamax Ships,Chemicals,366,46,0.79,13
2024-01-03,Container Ship,12415,232,,,,9730.0,Feeder Ships,Electronics,113,40,0.78,11
2021-06-11,Bulk Carrier,18072,188,,,167638.0,,Capesize,Iron Ore,205,46,0.55,14
2023-05-11,LNG Carrier,35128,414,114126.0,,,,Typical LNG Carrier,Liquified Natural Gas,200,40,0.79,9
2022-03-14,LNG Carrier,51026,281,122035.0,,,,Typical LNG Carrier,Liquified Natural Gas,224,41,0.74,3
2023-11-10,Bulk Carrier,12231,190,,,119710.0,,Capesize,Coal,120,58,0.59,6
2022-12-12,Tanker,25976,198,,,61864.0,,VLCC,Refined Products,245,33,0.76,3
2023-01-16,Container Ship,19367,101,,,,8200.0,New Panamax (Neo-Panamax) Ships,Chemicals,110,14,0.79,14
2021-11-07,LPG Carrier,24681,215,,53138.0,,,Typical LPG Carrier,Liquified Petroleum Gas,123,24,0.51,16
2023-03-01,Tanker,17143,194,,,129646.0,,LR1,Crude Oil,142,55,0.77,14
2023-02-02,Tanker,15054,67,,,252903.0,,Handysize,Refined Products,108,24,0.56,9
2021-01-16,LNG Carrier,59260,125,113680.0,,,,Typical LNG Carrier,Liquified Natural Gas,220,42,0.61,9
2022-04-29,Bulk Carrier,18806,208,,,16765.0,,Handysize,Grain,293,53,0.77,5
2022-01-30,Bulk Carrier,22486,196,,,101154.0,,Handymax/Supramax,Coal,262,47,0.68,12
2022-12-25,Tanker,34375,123,,,351490.0,,MR,Crude Oil,139,26,0.69,11
2023-05-02,Tanker,42564,349,,,197250.0,,MR,Crude Oil,257,52,0.79,6
2021-07-05,LPG Carrier,31669,319,,33923.0,,,Typical LPG Carrier,Liquified Petroleum Gas,143,26,0.69,16
2022-11-12,Tanker,17534,185,,,345332.0,,MR,Refined Products,295,61,0.53,11
2021-05-19,LPG Carrier,24668,233,,11382.0,,,Typical LPG Carrier,Liquified Petroleum Gas,198,23,0.66,9
