Charter Date,Vessel Type,Charter Price ($/day),Duration (days),LNG Capacity (m),LPG Capacity (m),Cargo Capacity (DWT),Container Capacity (TEU),Size Category,Cargo Type,Vessel Length (m),Vessel breadth (m),Fuel Cost ($/liter),Age_of_Vess
2022-12-28,Container Ship,12003,386,,,,7476.0,Post-Panamax Ships,Electronics,96,42,0.54,8
2021-05-01,Tanker,27887,275,,,396683.0,,Aframax,Crude Oil,185,43,0.75,4
2022-06-10,LPG Carrier,27975,341,,41363.0,,,Typical LPG Carrier,Liquified Petroleum Gas,217,21,0.79,15
2022-07-29,Container Ship,32662,352,,,,9537.0,New Panamax (Neo-Panamax) Ships,Consumer Goods,395,39,0.69,13
2021-10-15,Container Ship,27810,252,,,,12376.0,Panamax Ships,Consumer Goods,368,49,0.59,13
2023-04-03,Container Ship,16128,216,,,,10516.0,Feeder Ships,Apparel,179,33,0.58,2
2022-04-24,Container Ship,31794,369,,,,3853.0,Post-Panamax Ships,Consumer Goods,172,25,0.55,5
2023-08-23,LNG Carrier,28385,385,101615.0,,,,Typical LNG Carrier,Liquified Natural Gas,266,49,0.64,2
2022-01-22,LPG Carrier,40657,292,,47951.0,,,Typical LPG Carrier,Liquified Petroleum Gas,193,23,0.67,4
2022-01-06,LPG Carrier,28598,286,,40296.0,,,Typical LPG Carrier,Liquified Petroleum Gas,159,34,0.54,7
2022-06-12,Tanker,25733,113,,,117881.0,,Handysize,Crude Oil,88,65,0.65,9
2022-06-16,Bulk Carrier,14692,349,,,157537.0,,Handysize,Iron Ore,215,29,0.8,13
2022-02-03,Tanker,16690,342,,,334109.0,,ULCC,Crude Oil,79,22,0.69,18
2022-12-24,Tanker,29570,291,,,260485.0,,ULCC,Refined Products,156,41,0.68,17
2021-05-15,LPG Carrier,37844,255,,47347.0,,,Typical LPG Carrier,Liquified Petroleum Gas,123,18,0.54,15
2021-09-20,Container Ship,10384,141,,,,4899.0,Post-Panamax Ships,Electronics,89,51,0.78,2
2021-04-16,LPG Carrier,26583,386,,73779.0,,,Typical LPG Carrier,Liquified Petroleum Gas,206,16,0.65,14
2023-06-05,Bulk Carrier,11123,358,,,112534.0,,Panamax,Iron Ore,160,24,0.59,5
2022-03-15,Bulk Carrier,14320,259,,,126040.0,,Capesize,Coal,117,40,0.51,11
2023-04-13,Container Ship,34052,127,,,,7619.0,New Panamax (Neo-Panamax) Ships,Machinery,327,26,0.66,14
2021-04-26,LPG Carrier,29059,101,,74696.0,,,Typical LPG Carrier,Liquified Petroleum Gas,210,24,0.76,7
2023-08-04,Container Ship,25575,57,,,,7565.0,Panamax Ships,Machinery,102,26,0.64,5
2021-08-28,Tanker,38486,357,,,95378.0,,Panamax,Refined Products,126,43,0.68,6
2023-03-08,Tanker,30491,385,,,271182.0,,Suezmax,Refined Products,174,23,0.71,1
2022-10-18,LNG Carrier,41283,409,140458.0,,,,Typical LNG Carrier,Liquified Natural Gas,248,48,0.65,16
2024-01-11,LPG Carrier,33513,354,,32133.0,,,Typical LPG Carrier,Liquified Petroleum Gas,211,29,0.62,1
2021-10-09,Container Ship,33529,417,,,,8491.0,Panamax Ships,Consumer Goods,372,52,0.65,16
2022-04-23,LPG Carrier,32860,284,,71558.0,,,Typical LPG Carrier,Liquified Petroleum Gas,187,40,0.53,5
2022-02-17,LPG Carrier,28648,300,,19801.0,,,Typical LPG Carrier,Liquified Petroleum Gas,106,24,0.73,12
2021-08-29,LPG Carrier,22723,355,,68619.0,,,Typical LPG Carrier,Liquified Petroleum Gas,149,35,0.66,15
2021-01-11,Tanker,32214,305,,,356916.0,,LR2,Crude Oil,130,50,0.64,6
2023-03-15,Tanker,25021,322,,,171553.0,,ULCC,Crude Oil,266,34,0.59,13
2021-05-14,LPG Carrier,37806,336,,55976.0,,,Typical LPG Carrier,Liquified Petroleum Gas,190,35,0.59,14
2023-12-13,LPG Carrier,24687,297,,48271.0,,,Typical LPG Carrier,Liquified Petroleum Gas,139,29,0.53,11
2023-05-27,Tanker,24440,298,,,251658.0,,Suezmax,Refined Products,104,37,0.57,4
2021-09-13,Tanker,43259,249,,,355209.0,,Suezmax,Refined Products,294,46,0.63,14
2023-04-28,Bulk Carrier,17958,341,,,38819.0,,Capesize,Grain,293,52,0.57,11
2022-06-11,Container Ship,17314,129,,,,9916.0,Panamax Ships,Electronics,118,29,0.68,8
2023-08-16,LPG Carrier,31644,304,,10173.0,,,Typical LPG Carrier,Liquified Petroleum Gas,142,40,0.69,11
2023-05-18,LNG Carrier,27729,55,132498.0,,,,Typical LNG Carrier,Liquified Natural Gas,216,42,0.53,11
2023-05-23,LNG Carrier,58795,167,123777.0,,,,Typical LNG Carrier,Liquified Natural Gas,216,46,0.76,1
2022-04-03,LNG Carrier,26213,272,103864.0,,,,Typical LNG Carrier,Liquified Natural Gas,260,44,0.79,2
2021-03-27,LNG Carrier,45403,317,135126.0,,,,Typical LNG Carrier,Liquified Natural Gas,285,44,0.75,4
2023-12-16,Container Ship,16975,254,,,,12704.0,Feedermax Ships,Machinery,70,31,0.57,13
2022-02-15,Tanker,40029,337,,,246080.0,,ULCC,Refined Products,280,37,0.73,6
2021-09-12,Bulk Carrier,28435,438,,,160734.0,,Handymax/Supramax,Coal,134,44,0.78,6
2021-04-02,Bulk Carrier,13902,94,,,53751.0,,Handysize,Iron Ore,128,20,0.65,12
2021-10-17,Container Ship,21318,219,,,,3618.0,Feedermax Ships,Apparel,349,17,0.7,12
2021-01-31,Container Ship,29014,360,,,,13768.0,Feedermax Ships,Electronics,252,54,0.67,17
2023-09-24,Container Ship,12542,243,,,,5141.0,Feeder Ships,Consumer Goods,219,41,0.75,5
2023-06-26,LPG Carrier,34209,351,,62813.0,,,Typical LPG Carrier,Liquified Petroleum Gas,180,30,0.7,2
2022-05-01,LPG Carrier,21437,434,,23821.0,,,Typical LPG Carrier,Liquified Petroleum Gas,153,15,0.6,15
2022-02-20,LPG Carrier,37075,254,,57721.0,,,Typical LPG Carrier,Liquified Petroleum Gas,202,29,0.65,13
2021-03-17,Tanker,41372,418,,,166174.0,,Panamax,Refined Products,86,62,0.55,13
2022-12-21,Bulk Carrier,14164,92,,,64978.0,,Handysize,Iron Ore,190,33,0.58,11
2022-10-27,Bulk Carrier,12016,152,,,80517.0,,Capesize,Iron Ore,169,35,0.54,16
2021-01-18,LPG Carrier,37576,399,,5414.0,,,Typical LPG Carrier,Liquified Petroleum Gas,119,36,0.74,9
2021-01-02,LPG Carrier,42560,72,,23341.0,,,Typical LPG Carrier,Liquified Petroleum Gas,141,35,0.56,5
2023-05-30,LNG Carrier,29101,450,111445.0,,,,Typical LNG Carrier,Liquified Natural Gas,278,47,0.52,10
2021-08-16,LPG Carrier,25397,449,,14922.0,,,Typical LPG Carrier,Liquified Petroleum Gas,230,18,0.75,13
2022-07-08,Tanker,23419,324,,,301794.0,,MR,Crude Oil,83,40,0.69,15
2023-12-29,Bulk Carrier,28317,97,,,85546.0,,Panamax,Coal,181,27,0.69,10
2023-04-19,Container Ship,25221,369,,,,7461.0,Feeder Ships,Chemicals,80,51,0.53,10
2021-08-25,Tanker,37100,272,,,180909.0,,Panamax,Refined Products,262,62,0.65,18
2022-07-09,Container Ship,15082,283,,,,12891.0,Panamax Ships,Chemicals,354,30,0.59,11
2021-07-21,LPG Carrier,30417,374,,24011.0,,,Typical LPG Carrier,Liquified Petroleum Gas,207,37,0.69,7
2023-04-14,Tanker,34585,302,,,271057.0,,VLCC,Refined Products,332,64,0.66,14
2023-12-15,Bulk Carrier,11721,82,,,149267.0,,Handysize,Iron Ore,274,56,0.65,6
2023-02-25,LNG Carrier,29437,368,143564.0,,,,Typical LNG Carrier,Liquified Natural Gas,222,49,0.62,3
2021-02-14,Container Ship,11545,209,,,,6707.0,Feeder Ships,Machinery,159,53,0.55,2
2021-03-05,Tanker,28249,82,,,95578.0,,Suezmax,Refined Products,323,45,0.53,4
2022-06-22,LNG Carrier,32200,341,115179.0,,,,Typical LNG Carrier,Liquified Natural Gas,268,49,0.65,16
2023-08-16,LPG Carrier,39612,387,,43271.0,,,Typical LPG Carrier,Liquified Petroleum Gas,206,29,0.76,5
2021-07-23,Container Ship,34343,397,,,,6058.0,New Panamax (Neo-Panamax) Ships,Consumer Goods,154,58,0.62,10
2023-01-15,Bulk Carrier,17839,85,,,84203.0,,Capesize,Iron Ore,283,44,0.75,4
2022-10-01,Bulk Carrier,23883,435,,,96383.0,,Panamax,Iron Ore,147,27,0.74,3
2022-01-21,Bulk Carrier,14714,86,,,138388.0,,Capesize,Coal,279,21,0.78,5
2022-08-01,LNG Carrier,34635,147,109837.0,,,,Typical LNG Carrier,Liquified Natural Gas,252,50,0.75,14
2023-04-16,Bulk Carrier,25665,179,,,78807.0,,Panamax,Iron Ore,298,39,0.7,7
2022-05-17,LPG Carrier,37106,379,,15363.0,,,Typical LPG Carrier,Liquified Petroleum Gas,215,30,0.77,16
2023-11-16,LNG Carrier,48965,169,109560.0,,,,Typical LNG Carrier,Liquified Natural Gas,296,50,0.79,16
2021-09-26,Tanker,20384,350,,,52593.0,,LR2,Crude Oil,149,31,0.76,5
2021-07-05,LPG Carrier,20512,340,,33842.0,,,Typical LPG Carrier,Liquified Petroleum Gas,220,30,0.51,12
2021-08-29,Tanker,35173,431,,,83474.0,,MR,Refined Products,71,47,0.71,10
2022-01-04,LNG Carrier,41523,202,127902.0,,,,Typical LNG Carrier,Liquified Natural Gas,266,47,0.59,9
2023-01-31,LPG Carrier,29262,308,,74813.0,,,Typical LPG Carrier,Liquified Petroleum Gas,159,30,0.69,16
2024-01-14,LNG Carrier,32125,310,138894.0,,,,Typical LNG Carrier,Liquified Natural Gas,241,44,0.61,10
2023-05-05,LPG Carrier,29293,70,,78554.0,,,Typical LPG Carrier,Liquified Petroleum Gas,193,22,0.69,8
2023-08-21,Tanker,36335,343,,,80403.0,,LR2,Refined Products,130,54,0.58,4
2023-06-12,Container Ship,23876,233,,,,6674.0,Panamax Ships,Machinery,196,58,0.73,14
2023-06-25,LNG Carrier,53568,401,138494.0,,,,Typical LNG Carrier,Liquified Natural Gas,296,46,0.5,14
2022-06-20,Container Ship,25708,293,,,,9530.0,Feeder Ships,Consumer Goods,249,46,0.51,6
2023-03-31,Container Ship,21165,239,,,,9466.0,Feeder Ships,Chemicals,241,22,0.71,8
2021-10-22,Bulk Carrier,28364,179,,,185849.0,,Handymax/Supramax,Coal,287,49,0.77,5
2023-09-12,LNG Carrier,38883,273,136224.0,,,,Typical LNG Carrier,Liquified Natural Gas,220,42,0.72,10
2021-04-11,Container Ship,25056,73,,,,5264.0,New Panamax (Neo-Panamax) Ships,Chemicals,127,18,0.72,13
2023-07-31,Container Ship,27020,320,,,,7935.0,Feedermax Ships,Chemicals,308,38,0.53,6
2022-10-30,Bulk Carrier,12882,110,,,137078.0,,Handymax/Supramax,Iron Ore,169,20,0.61,7
2021-05-24,Container Ship,18006,395,,,,4651.0,Panamax Ships,Apparel,89,34,0.74,2
2021-06-15,Container Ship,28911,424,,,,7297.0,New Panamax (Neo-Panamax) Ships,Apparel,179,18,0.7,17
2021-01-04,Container Ship,17107,198,,,,4952.0,Feedermax Ships,Chemicals,297,15,0.51,4
2023-02-21,LPG Carrier,35504,194,,13729.0,,,Typical LPG Carrier,Liquified Petroleum Gas,101,19,0.66,14
2023-03-28,Tanker,27854,419,,,265449.0,,LR1,Refined Products,219,40,0.54,11
2022-06-14,Container Ship,24306,363,,,,9937.0,Feedermax Ships,Apparel,240,45,0.53,18
2023-05-31,Container Ship,14721,92,,,,3662.0,New Panamax (Neo-Panamax) Ships,Electronics,156,55,0.74,8
2021-12-09,LPG Carrier,27145,113,,17093.0,,,Typical LPG Carrier,Liquified Petroleum Gas,178,22,0.63,1
2023-01-19,Container Ship,16670,386,,,,4911.0,New Panamax (Neo-Panamax) Ships,Apparel,385,27,0.73,18
2022-02-01,LPG Carrier,30042,244,,65758.0,,,Typical LPG Carrier,Liquified Petroleum Gas,125,23,0.5,17
2021-12-04,LPG Carrier,30562,260,,75452.0,,,Typical LPG Carrier,Liquified Petroleum Gas,151,34,0.71,18
2021-01-04,Tanker,35598,130,,,334051.0,,LR2,Refined Products,182,42,0.7,13
2021-01-15,LPG Carrier,29322,214,,69154.0,,,Typical LPG Carrier,Liquified Petroleum Gas,185,31,0.7,8
2022-02-14,Tanker,32893,401,,,275121.0,,LR2,Crude Oil,214,50,0.78,4
2023-06-30,Container Ship,21926,184,,,,4076.0,Post-Panamax Ships,Machinery,174,53,0.52,10
2023-09-11,Container Ship,19717,172,,,,8293.0,New Panamax (Neo-Panamax) Ships,Apparel,200,48,0.6,4
2022-11-27,Container Ship,25729,266,,,,11104.0,Post-Panamax Ships,Chemicals,277,51,0.67,2
2024-01-29,LPG Carrier,36328,172,,54646.0,,,Typical LPG Carrier,Liquified Petroleum Gas,216,32,0.65,8
2022-05-10,Bulk Carrier,10642,315,,,11537.0,,Handymax/Supramax,Iron Ore,144,39,0.76,9
2022-05-10,LNG Carrier,25390,51,109748.0,,,,Typical LNG Carrier,Liquified Natural Gas,288,45,0.56,14
2022-09-15,LNG Carrier,29257,274,138010.0,,,,Typical LNG Carrier,Liquified Natural Gas,287,42,0.58,10
2021-11-14,Tanker,36597,293,,,382950.0,,MR,Crude Oil,170,36,0.55,4
2022-01-27,Tanker,33995,317,,,242038.0,,Panamax,Refined Products,148,54,0.51,3
2022-01-18,Container Ship,14956,124,,,,3344.0,Feedermax Ships,Chemicals,214,30,0.66,8
2021-05-10,Container Ship,34458,230,,,,3603.0,Feeder Ships,Machinery,323,21,0.72,1
2022-09-06,Tanker,44731,160,,,87202.0,,Handysize,Crude Oil,179,37,0.71,18
2021-05-25,Tanker,16295,45,,,245227.0,,Handysize,Refined Products,336,25,0.51,16
2021-05-08,LNG Carrier,35955,138,118269.0,,,,Typical LNG Carrier,Liquified Natural Gas,297,46,0.54,6
2021-01-23,Tanker,46681,222,,,350657.0,,Handysize,Refined Products,279,57,0.67,10
2022-02-11,Bulk Carrier,26366,400,,,72353.0,,Capesize,Grain,277,53,0.76,1
2021-11-12,LPG Carrier,37102,45,,44055.0,,,Typical LPG Carrier,Liquified Petroleum Gas,119,38,0.65,3
2023-10-27,LPG Carrier,36768,93,,66244.0,,,Typical LPG Carrier,Liquified Petroleum Gas,185,37,0.58,6
2022-02-27,LPG Carrier,22118,409,,53851.0,,,Typical LPG Carrier,Liquified Petroleum Gas,129,27,0.72,16
2023-11-03,Bulk Carrier,23424,114,,,38081.0,,Capesize,Coal,110,51,0.77,17
2022-12-22,Tanker,40140,190,,,148303.0,,Suezmax,Crude Oil,217,51,0.75,10
2023-06-29,Tanker,17711,278,,,392857.0,,Suezmax,Crude Oil,149,33,0.55,18
2022-09-02,LNG Carrier,38446,152,119235.0,,,,Typical LNG Carrier,Liquified Natural Gas,282,47,0.66,3
2023-04-16,Container Ship,13564,378,,,,9067.0,Post-Panamax Ships,Consumer Goods,123,47,0.58,17
2022-03-30,Bulk Carrier,11777,374,,,180089.0,,Handysize,Iron Ore,132,45,0.78,10
2021-10-28,LNG Carrier,37369,201,147978.0,,,,Typical LNG Carrier,Liquified Natural Gas,269,40,0.51,9
2023-12-21,LPG Carrier,39297,381,,47965.0,,,Typical LPG Carrier,Liquified Petroleum Gas,154,36,0.55,14
2023-12-26,LPG Carrier,20607,434,,32612.0,,,Typical LPG Carrier,Liquified Petroleum Gas,217,32,0.71,6
2023-11-26,Container Ship,24004,58,,,,5673.0,Panamax Ships,Consumer Goods,204,18,0.68,3
2023-11-02,Container Ship,13538,409,,,,8844.0,Feedermax Ships,Electronics,283,50,0.55,5
2021-02-12,LPG Carrier,27099,261,,74138.0,,,Typical LPG Carrier,Liquified Petroleum Gas,228,37,0.75,11
2023-12-04,Bulk Carrier,10196,47,,,73823.0,,Capesize,Coal,164,54,0.56,10
2023-10-31,LNG Carrier,58071,129,148089.0,,,,Typical LNG Carrier,Liquified Natural Gas,202,46,0.62,13
2023-11-26,Tanker,38796,270,,,316247.0,,MR,Refined Products,252,38,0.77,4
2024-02-01,Bulk Carrier,23547,151,,,152000.0,,Panamax,Grain,262,38,0.77,7
2024-01-18,LPG Carrier,29595,260,,17279.0,,,Typical LPG Carrier,Liquified Petroleum Gas,141,17,0.75,2
2023-10-21,Bulk Carrier,17251,137,,,106936.0,,Capesize,Iron Ore,201,31,0.63,16
2022-05-01,Tanker,31314,391,,,349956.0,,MR,Refined Products,261,22,0.76,16
2023-08-24,LPG Carrier,23245,410,,71856.0,,,Typical LPG Carrier,Liquified Petroleum Gas,116,30,0.56,15
2022-10-11,Bulk Carrier,15421,60,,,178334.0,,Capesize,Coal,207,47,0.55,9
2022-09-22,LNG Carrier,33568,319,149206.0,,,,Typical LNG Carrier,Liquified Natural Gas,217,47,0.72,3
2024-01-24,Container Ship,24693,340,,,,8538.0,Panamax Ships,Electronics,339,14,0.8,18
2021-03-18,Container Ship,30752,262,,,,12483.0,New Panamax (Neo-Panamax) Ships,Machinery,93,18,0.78,18
2024-01-15,Container Ship,21504,402,,,,9643.0,Feeder Ships,Electronics,365,16,0.54,11
2023-05-18,LNG Carrier,48732,359,141378.0,,,,Typical LNG Carrier,Liquified Natural Gas,222,43,0.64,2
2022-06-21,LPG Carrier,29242,366,,59082.0,,,Typical LPG Carrier,Liquified Petroleum Gas,132,18,0.76,15
2023-12-12,Tanker,19234,278,,,116522.0,,VLCC,Refined Products,146,35,0.6,10
2022-12-02,Bulk Carrier,10051,292,,,163967.0,,Handymax/Supramax,Iron Ore,290,43,0.51,13
2022-12-13,Bulk Carrier,26950,109,,,196196.0,,Handysize,Coal,220,29,0.52,8
2022-07-21,Bulk Carrier,21186,392,,,68120.0,,Capesize,Coal,236,51,0.73,14
2023-07-12,Bulk Carrier,15306,402,,,60030.0,,Capesize,Coal,118,56,0.65,17
2023-04-28,Container Ship,19218,64,,,,12450.0,Feeder Ships,Chemicals,148,35,0.51,15
2022-10-03,LPG Carrier,41742,252,,19257.0,,,Typical LPG Carrier,Liquified Petroleum Gas,122,23,0.75,10
2021-04-17,Tanker,20774,253,,,174223.0,,ULCC,Refined Products,249,43,0.64,9
2021-06-13,Container Ship,20769,338,,,,13601.0,Feeder Ships,Electronics,273,57,0.68,7
2022-06-11,LPG Carrier,28677,359,,41097.0,,,Typical LPG Carrier,Liquified Petroleum Gas,158,36,0.63,15
2021-03-27,Tanker,47941,205,,,122680.0,,Aframax,Refined Products,198,64,0.75,11
2023-10-31,Bulk Carrier,15136,401,,,146625.0,,Panamax,Iron Ore,248,49,0.65,9
2022-11-19,LNG Carrier,49177,47,128146.0,,,,Typical LNG Carrier,Liquified Natural Gas,247,47,0.65,16
2022-07-20,Bulk Carrier,26377,64,,,34994.0,,Panamax,Grain,171,39,0.61,9
2022-08-05,Container Ship,18512,332,,,,4166.0,Post-Panamax Ships,Electronics,222,22,0.71,13
2022-10-30,LPG Carrier,37039,372,,30329.0,,,Typical LPG Carrier,Liquified Petroleum Gas,195,27,0.57,12
2023-01-12,Bulk Carrier,20460,159,,,101387.0,,Panamax,Coal,127,39,0.72,4
2023-12-22,LNG Carrier,44177,226,111231.0,,,,Typical LNG Carrier,Liquified Natural Gas,242,47,0.73,10
2021-06-03,LPG Carrier,22699,96,,12010.0,,,Typical LPG Carrier,Liquified Petroleum Gas,213,27,0.66,7
2022-07-26,Bulk Carrier,11004,47,,,112935.0,,Capesize,Grain,272,31,0.77,11
2021-01-17,Bulk Carrier,28405,123,,,45573.0,,Handymax/Supramax,Coal,145,23,0.56,2
2023-08-19,Bulk Carrier,13610,306,,,130319.0,,Handysize,Coal,131,46,0.65,14
2021-09-04,Container Ship,10508,50,,,,7709.0,Feedermax Ships,Electronics,79,44,0.65,17
2021-10-01,LPG Carrier,30916,162,,27648.0,,,Typical LPG Carrier,Liquified Petroleum Gas,126,39,0.66,13
2021-04-14,LPG Carrier,41885,331,,9061.0,,,Typical LPG Carrier,Liquified Petroleum Gas,226,22,0.61,5
2021-10-21,Tanker,35102,336,,,330303.0,,Panamax,Crude Oil,150,35,0.52,8
2021-07-13,Bulk Carrier,21216,74,,,164519.0,,Handysize,Iron Ore,227,24,0.64,11
2022-06-01,Bulk Carrier,28138,405,,,68318.0,,Panamax,Iron Ore,133,41,0.63,4
2022-06-13,Container Ship,13544,416,,,,13779.0,Feeder Ships,Apparel,216,55,0.74,6
2021-01-28,Container Ship,10065,303,,,,8778.0,Feedermax Ships,Electronics,196,47,0.71,17
2022-03-24,Tanker,46327,149,,,103717.0,,Suezmax,Refined Products,206,60,0.63,14
2023-08-18,LPG Carrier,31246,120,,53743.0,,,Typical LPG Carrier,Liquified Petroleum Gas,146,39,0.78,8
2023-10-20,LPG Carrier,23753,329,,27733.0,,,Typical LPG Carrier,Liquified Petroleum Gas,225,24,0.55,16
2022-05-03,Bulk Carrier,15048,193,,,46181.0,,Handysize,Iron Ore,163,41,0.75,12
2022-06-10,Container Ship,33026,64,,,,7427.0,Feedermax Ships,Apparel,272,19,0.69,14
2022-04-12,LNG Carrier,34449,268,104652.0,,,,Typical LNG Carrier,Liquified Natural Gas,276,43,0.58,11
2021-02-19,Tanker,16033,301,,,266746.0,,Aframax,Crude Oil,246,31,0.74,3
2021-11-25,Tanker,35624,361,,,162730.0,,Handysize,Crude Oil,172,65,0.58,6
2023-04-04,Tanker,27705,207,,,364399.0,,Panamax,Crude Oil,347,56,0.67,12
2023-08-09,Bulk Carrier,14789,126,,,26396.0,,Handysize,Iron Ore,208,31,0.68,1
2023-07-01,Container Ship,26803,435,,,,10399.0,Panamax Ships,Machinery,157,15,0.73,5
2022-07-05,Tanker,29867,146,,,220439.0,,VLCC,Crude Oil,280,27,0.52,11
2023-10-12,LNG Carrier,57346,123,106678.0,,,,Typical LNG Carrier,Liquified Natural Gas,251,46,0.56,4
2021-02-28,Container Ship,27983,342,,,,4739.0,Feedermax Ships,Electronics,250,32,0.7,4
2021-04-01,Container Ship,19799,293,,,,3346.0,Feeder Ships,Chemicals,242,60,0.74,17
2022-11-11,Container Ship,16514,161,,,,8476.0,Feeder Ships,Chemicals,271,42,0.79,10
2022-07-10,LPG Carrier,20137,72,,29063.0,,,Typical LPG Carrier,Liquified Petroleum Gas,143,14,0.76,13
2021-10-14,LNG Carrier,29019,246,116749.0,,,,Typical LNG Carrier,Liquified Natural Gas,233,47,0.63,6
2021-07-21,Bulk Carrier,25082,113,,,50049.0,,Handymax/Supramax,Coal,282,22,0.69,12
2023-12-29,Tanker,42523,182,,,288674.0,,Suezmax,Refined Products,316,63,0.71,18
2022-12-24,Container Ship,24975,372,,,,8489.0,Panamax Ships,Consumer Goods,376,31,0.61,1
2023-03-04,Tanker,17077,180,,,188729.0,,Aframax,Crude Oil,174,59,0.78,16
2023-07-03,LNG Carrier,25980,88,111511.0,,,,Typical LNG Carrier,Liquified Natural Gas,265,49,0.58,2
2021-11-03,Container Ship,28408,264,,,,12941.0,New Panamax (Neo-Panamax) Ships,Machinery,213,46,0.73,11
2022-03-29,LNG Carrier,40430,146,140944.0,,,,Typical LNG Carrier,Liquified Natural Gas,299,42,0.79,4
2022-01-24,LPG Carrier,22264,240,,35199.0,,,Typical LPG Carrier,Liquified Petroleum Gas,219,26,0.76,5
2023-10-02,LNG Carrier,53018,68,148760.0,,,,Typical LNG Carrier,Liquified Natural Gas,251,49,0.7,10
2023-10-12,Bulk Carrier,18058,316,,,157248.0,,Capesize,Grain,236,40,0.73,4
2022-01-21,Tanker,29861,332,,,397200.0,,LR1,Refined Products,144,58,0.78,5
2023-10-09,Bulk Carrier,28437,86,,,29006.0,,Handysize,Grain,218,20,0.64,7
2021-01-08,LNG Carrier,26593,214,140979.0,,,,Typical LNG Carrier,Liquified Natural Gas,247,41,0.62,9
2023-06-03,Bulk Carrier,29857,300,,,54666.0,,Handymax/Supramax,Coal,119,49,0.73,4
2022-03-20,Container Ship,30923,191,,,,11028.0,New Panamax (Neo-Panamax) Ships,Chemicals,320,18,0.5,6
2022-02-21,Tanker,29441,244,,,365848.0,,MR,Crude Oil,163,20,0.56,15
2023-12-26,LNG Carrier,52273,203,130670.0,,,,Typical LNG Carrier,Liquified Natural Gas,249,47,0.5,9
2021-02-04,Container Ship,25376,361,,,,7740.0,Post-Panamax Ships,Electronics,87,57,0.74,12
2023-09-02,Container Ship,24352,200,,,,10835.0,New Panamax (Neo-Panamax) Ships,Apparel,117,23,0.7,10
2021-08-13,Tanker,49379,425,,,344305.0,,Handysize,Refined Products,111,34,0.79,10
2022-03-02,Bulk Carrier,27316,356,,,193015.0,,Capesize,Coal,130,60,0.57,7
2023-11-16,Bulk Carrier,27967,122,,,189152.0,,Capesize,Grain,295,42,0.72,11
2023-01-26,Container Ship,13318,101,,,,13411.0,Feedermax Ships,Apparel,226,50,0.64,11
2022-07-07,Bulk Carrier,17569,111,,,161578.0,,Capesize,Iron Ore,279,44,0.55,16
2022-08-09,Bulk Carrier,24889,242,,,195962.0,,Capesize,Iron Ore,278,44,0.55,6
2023-09-14,LPG Carrier,34680,433,,67598.0,,,Typical LPG Carrier,Liquified Petroleum Gas,202,26,0.69,4
2021-06-14,LPG Carrier,31249,56,,75968.0,,,Typical LPG Carrier,Liquified Petroleum Gas,179,30,0.71,2
2023-02-24,Container Ship,20285,389,,,,7159.0,Feeder Ships,Consumer Goods,297,52,0.56,9
2023-02-10,Bulk Carrier,15466,322,,,31345.0,,Handysize,Iron Ore,292,26,0.55,18
2021-02-22,Container Ship,32750,296,,,,9253.0,Feedermax Ships,Machinery,299,26,0.51,7
2021-10-08,Bulk Carrier,28766,69,,,24213.0,,Capesize,Grain,264,29,0.53,2
2021-06-29,Bulk Carrier,28261,62,,,122475.0,,Panamax,Grain,210,24,0.69,14
2021-02-28,LNG Carrier,58010,195,103916.0,,,,Typical LNG Carrier,Liquified Natural Gas,291,44,0.56,14
2022-08-20,Tanker,25286,72,,,252966.0,,MR,Crude Oil,223,63,0.77,2
2023-04-15,LPG Carrier,40952,235,,63822.0,,,Typical LPG Carrier,Liquified Petroleum Gas,197,18,0.52,1
2021-09-01,LPG Carrier,28466,70,,67342.0,,,Typical LPG Carrier,Liquified Petroleum Gas,159,31,0.71,18
2023-05-27,LPG Carrier,26892,377,,56348.0,,,Typical LPG Carrier,Liquified Petroleum Gas,139,19,0.78,7
2021-03-26,Bulk Carrier,15951,366,,,38032.0,,Handymax/Supramax,Iron Ore,179,57,0.79,6
2023-11-17,Bulk Carrier,17012,443,,,129470.0,,Panamax,Coal,285,40,0.53,13
2023-09-25,LPG Carrier,23862,77,,62456.0,,,Typical LPG Carrier,Liquified Petroleum Gas,192,37,0.74,18
2023-04-01,LNG Carrier,57902,404,106688.0,,,,Typical LNG Carrier,Liquified Natural Gas,205,40,0.65,11
2021-07-23,LNG Carrier,59292,54,125265.0,,,,Typical LNG Carrier,Liquified Natural Gas,275,43,0.71,16
2022-05-24,LNG Carrier,56809,98,127461.0,,,,Typical LNG Carrier,Liquified Natural Gas,248,50,0.78,4
2023-03-13,LPG Carrier,35809,65,,50369.0,,,Typical LPG Carrier,Liquified Petroleum Gas,184,23,0.75,15
