Charter Date,Vessel Type,Route ID,Charter Price ($/day),Duration (days),Cargo Type/Use Case,Capacity/Bollard Pull,daily_consumption,Distance (nm),Port Fees ($),Average Speed (knots)
2021-10-19,LR1,TC7,8410,12.333333333333334,Refined Products,57294,35,3700,20000,12.5
2022-09-26,Suezmax,STS2,9288,0.04807692307692307,Refined Products,146768,40,15,0,13.0
2021-04-26,MR,TC6,5700,4.166666666666667,Diesel,40309,25,1200,10000,12.0
2022-04-02,LR1,TC7,5676,12.333333333333334,Refined Products,61028,35,3700,20000,12.5
2023-02-25,LR1,TC5,6130,18.666666666666668,Refined Products,60179,35,5600,30000,12.5
2023-07-11,MR,TC6,6385,4.166666666666667,Gasoline,44749,25,1200,10000,12.0
2022-07-02,Aframax,STS1,9313,0.034722222222222224,Crude Oil,95469,30,10,0,12.0
2022-05-27,MR,STS3,5036,0.041666666666666664,Diesel,42637,25,12,0,12.0
2021-08-16,Suezmax,TD20,5884,13.782051282051283,Crude Oil,149653,40,4300,35000,13.0
2023-03-06,MR,TC2_37,5521,10.416666666666666,Diesel,42015,25,3000,25000,12.0
2021-06-02,LR2,TC5,5711,17.94871794871795,Refined Products,83356,40,5600,30000,13.0
2022-02-16,MR,TC11,9379,9.722222222222223,Diesel,41484,25,2800,18000,12.0
2021-01-25,MR,TC14,8651,13.888888888888888,Gasoline,47270,25,4000,22000,12.0
2022-01-22,MR,TC2_37,6750,10.416666666666666,Diesel,47220,25,3000,25000,12.0
2022-05-24,LR2,TC1,8671,17.94871794871795,Refined Products,75204,40,5600,30000,13.0
2021-09-26,LR1,TC5,8985,18.666666666666668,Refined Products,62008,35,5600,30000,12.5
2021-01-21,MR,TC6,5869,4.166666666666667,Diesel,47364,25,1200,10000,12.0
2023-03-01,VLCC,TD15,5559,32.738095238095234,Crude Oil,303263,55,11000,60000,14.0
2023-07-01,VLCC,STS1,8122,0.029761904761904764,Crude Oil,300345,55,10,0,14.0
2022-04-22,Suezmax,TD6,8521,3.8461538461538463,Refined Products,140249,40,1200,12000,13.0
2021-12-29,VLCC,TD3C,9049,19.345238095238095,Crude Oil,315701,55,6500,50000,14.0
2021-09-09,MR,STS1,9641,0.034722222222222224,Diesel,48791,25,10,0,12.0
2021-10-24,LR1,TC5,6772,18.666666666666668,Refined Products,62196,35,5600,30000,12.5
2023-02-14,MR,TC2_37,5906,10.416666666666666,Gasoline,41384,25,3000,25000,12.0
2023-12-01,Suezmax,TD6,6085,3.8461538461538463,Refined Products,140465,40,1200,12000,13.0
2023-07-03,VLCC,TD3C,7441,19.345238095238095,Crude Oil,316276,55,6500,50000,14.0
2021-04-09,VLCC,TD3C,6072,19.345238095238095,Crude Oil,307240,55,6500,50000,14.0
2022-11-22,VLCC,TD3C,7888,19.345238095238095,Crude Oil,319826,55,6500,50000,14.0
2021-01-18,Aframax,STS1,6425,0.034722222222222224,Crude Oil,95516,30,10,0,12.0
2023-09-08,Aframax,TD8,7988,15.972222222222221,Crude Oil,102477,30,4600,30000,12.0
2021-04-10,MR,TC6,6881,4.166666666666667,Gasoline,43377,25,1200,10000,12.0
2021-01-04,MR,TC6,6484,4.166666666666667,Diesel,47503,25,1200,10000,12.0
2023-03-19,VLCC,TD15,7260,32.738095238095234,Crude Oil,318223,55,11000,60000,14.0
2022-08-03,Aframax,STS1,7620,0.034722222222222224,Fuel Oil,97001,30,10,0,12.0
2022-08-31,VLCC,TD15,5723,32.738095238095234,Crude Oil,315915,55,11000,60000,14.0
2022-05-24,Aframax,TD19,9889,2.777777777777778,Fuel Oil,95963,30,800,15000,12.0
2023-11-05,LR2,TC1,5029,17.94871794871795,Refined Products,76160,40,5600,30000,13.0
2022-03-07,LR2,TC1,8378,17.94871794871795,Refined Products,79743,40,5600,30000,13.0
2023-08-02,MR,TC11,9332,9.722222222222223,Diesel,40859,25,2800,18000,12.0
2021-06-26,Suezmax,TD6,9841,3.8461538461538463,Crude Oil,145276,40,1200,12000,13.0
2023-07-08,Aframax,TD19,7119,2.777777777777778,Crude Oil,100902,30,800,15000,12.0
2021-08-26,MR,TC6,7115,4.166666666666667,Gasoline,40281,25,1200,10000,12.0
2022-10-04,MR,TC2_37,7322,10.416666666666666,Diesel,42095,25,3000,25000,12.0
2022-09-22,MR,TC14,5840,13.888888888888888,Diesel,47308,25,4000,22000,12.0
2023-08-19,Suezmax,TD20,9056,13.782051282051283,Crude Oil,144742,40,4300,35000,13.0
2022-09-25,Suezmax,TD20,5249,13.782051282051283,Crude Oil,143660,40,4300,35000,13.0
2024-01-15,VLCC,STS3,7176,0.03571428571428571,Crude Oil,309908,55,12,0,14.0
2021-07-20,Suezmax,TD6,6341,3.8461538461538463,Crude Oil,148229,40,1200,12000,13.0
2022-10-06,LR1,TC1,7078,18.666666666666668,Refined Products,56115,35,5600,30000,12.5
2023-06-15,VLCC,TD15,5383,32.738095238095234,Crude Oil,311556,55,11000,60000,14.0
2022-07-28,Aframax,TD19,6960,2.777777777777778,Fuel Oil,95611,30,800,15000,12.0
2023-01-08,MR,TC23,6168,1.736111111111111,Diesel,47686,25,500,8000,12.0
2022-08-31,LR1,TC5,5046,18.666666666666668,Refined Products,58931,35,5600,30000,12.5
2021-04-26,MR,TC23,7835,1.736111111111111,Gasoline,47990,25,500,8000,12.0
2021-03-11,MR,TC2_37,9531,10.416666666666666,Diesel,49486,25,3000,25000,12.0
2022-04-01,Aframax,TD8,7443,15.972222222222221,Fuel Oil,100483,30,4600,30000,12.0
2021-04-30,LR2,TC5,8771,17.94871794871795,Refined Products,77422,40,5600,30000,13.0
2022-06-21,MR,TC23,9182,1.736111111111111,Diesel,48809,25,500,8000,12.0
2021-12-22,VLCC,TD3C,5505,19.345238095238095,Crude Oil,314935,55,6500,50000,14.0
2022-12-22,Suezmax,TD6,5495,3.8461538461538463,Refined Products,148500,40,1200,12000,13.0
2023-02-06,MR,TC2_37,9985,10.416666666666666,Diesel,46375,25,3000,25000,12.0
2021-09-29,MR,TC11,7485,9.722222222222223,Diesel,44764,25,2800,18000,12.0
2023-09-14,VLCC,TD3C,9076,19.345238095238095,Crude Oil,318570,55,6500,50000,14.0
2022-04-13,Suezmax,TD6,5071,3.8461538461538463,Crude Oil,147655,40,1200,12000,13.0
2021-05-20,MR,TC23,8981,1.736111111111111,Gasoline,48274,25,500,8000,12.0
2023-05-08,Suezmax,TD6,8087,3.8461538461538463,Crude Oil,149381,40,1200,12000,13.0
2022-02-13,LR2,TC1,8508,17.94871794871795,Refined Products,79054,40,5600,30000,13.0
2022-02-03,Aframax,TD19,5237,2.777777777777778,Crude Oil,102790,30,800,15000,12.0
2021-04-12,MR,TC14,9814,13.888888888888888,Gasoline,47479,25,4000,22000,12.0
2023-04-09,LR2,TC5,9954,17.94871794871795,Refined Products,82122,40,5600,30000,13.0
2022-03-07,VLCC,STS1,5093,0.029761904761904764,Crude Oil,319875,55,10,0,14.0
2021-05-24,MR,TC6,8887,4.166666666666667,Diesel,49340,25,1200,10000,12.0
2023-07-16,MR,STS3,6040,0.041666666666666664,Gasoline,46393,25,12,0,12.0
2022-10-29,Suezmax,TD20,9281,13.782051282051283,Refined Products,149951,40,4300,35000,13.0
2021-06-23,MR,TC23,6444,1.736111111111111,Gasoline,44917,25,500,8000,12.0
2022-08-17,MR,TC23,8985,1.736111111111111,Diesel,40684,25,500,8000,12.0
2022-03-13,VLCC,TD3C,5542,19.345238095238095,Crude Oil,312139,55,6500,50000,14.0
2022-09-21,Aframax,TD8,7025,15.972222222222221,Fuel Oil,103736,30,4600,30000,12.0
2022-12-06,MR,TC23,6200,1.736111111111111,Diesel,43731,25,500,8000,12.0
2021-06-29,Aframax,TD19,5857,2.777777777777778,Fuel Oil,104239,30,800,15000,12.0
2023-12-31,MR,TC14,9086,13.888888888888888,Diesel,41285,25,4000,22000,12.0
2023-08-29,MR,STS3,5080,0.041666666666666664,Diesel,47277,25,12,0,12.0
2021-02-15,Suezmax,TD6,6504,3.8461538461538463,Refined Products,146048,40,1200,12000,13.0
2022-01-05,MR,TC6,9134,4.166666666666667,Diesel,48916,25,1200,10000,12.0
2021-12-31,Suezmax,TD6,5668,3.8461538461538463,Refined Products,140369,40,1200,12000,13.0
2022-10-07,MR,TC23,7361,1.736111111111111,Diesel,46709,25,500,8000,12.0
2021-12-04,MR,TC14,8602,13.888888888888888,Diesel,43732,25,4000,22000,12.0
2023-12-19,Suezmax,TD20,9734,13.782051282051283,Crude Oil,141161,40,4300,35000,13.0
2022-02-05,VLCC,TD15,7047,32.738095238095234,Crude Oil,317182,55,11000,60000,14.0
2023-11-03,Suezmax,TD20,7500,13.782051282051283,Refined Products,145496,40,4300,35000,13.0
2023-01-07,MR,TC14,7798,13.888888888888888,Diesel,47280,25,4000,22000,12.0
2023-09-19,MR,TC23,9843,1.736111111111111,Diesel,48063,25,500,8000,12.0
2023-05-08,Aframax,TD8,6357,15.972222222222221,Crude Oil,102146,30,4600,30000,12.0
2022-01-12,LR2,TC7,5902,11.85897435897436,Refined Products,78285,40,3700,20000,13.0
2022-06-26,Aframax,TD19,7134,2.777777777777778,Crude Oil,102870,30,800,15000,12.0
2022-08-26,VLCC,TD15,6982,32.738095238095234,Crude Oil,308603,55,11000,60000,14.0
2022-06-25,Suezmax,STS2,9440,0.04807692307692307,Refined Products,149591,40,15,0,13.0
2024-01-30,LR2,TC1,7632,17.94871794871795,Refined Products,81215,40,5600,30000,13.0
2021-12-18,MR,TC2_37,9397,10.416666666666666,Diesel,49409,25,3000,25000,12.0
2023-11-10,Aframax,TD19,8579,2.777777777777778,Fuel Oil,100062,30,800,15000,12.0
2021-05-03,MR,TC14,5156,13.888888888888888,Diesel,46723,25,4000,22000,12.0
2022-11-28,MR,TC6,9289,4.166666666666667,Gasoline,40501,25,1200,10000,12.0
2022-11-23,LR1,TC5,9921,18.666666666666668,Refined Products,55668,35,5600,30000,12.5
2021-09-08,MR,TC14,7836,13.888888888888888,Diesel,49763,25,4000,22000,12.0
2023-02-06,Suezmax,TD20,5230,13.782051282051283,Crude Oil,146004,40,4300,35000,13.0
2022-06-19,LR1,TC7,8147,12.333333333333334,Refined Products,55704,35,3700,20000,12.5
2023-08-05,MR,TC2_37,9674,10.416666666666666,Diesel,49262,25,3000,25000,12.0
2023-05-15,MR,STS3,7630,0.041666666666666664,Diesel,44768,25,12,0,12.0
2023-09-30,Aframax,TD8,9798,15.972222222222221,Crude Oil,99225,30,4600,30000,12.0
2021-01-08,MR,TC2_37,6215,10.416666666666666,Gasoline,48715,25,3000,25000,12.0
2023-04-07,MR,TC11,6885,9.722222222222223,Gasoline,40819,25,2800,18000,12.0
2023-10-13,MR,TC6,7388,4.166666666666667,Gasoline,45514,25,1200,10000,12.0
2021-10-25,Aframax,TD8,8661,15.972222222222221,Fuel Oil,96393,30,4600,30000,12.0
2021-10-22,Aframax,STS3,5383,0.041666666666666664,Crude Oil,101963,30,12,0,12.0
2022-10-22,MR,TC23,5094,1.736111111111111,Diesel,40653,25,500,8000,12.0
2023-09-08,MR,STS1,7131,0.034722222222222224,Diesel,48965,25,10,0,12.0
2023-03-17,Suezmax,TD20,6360,13.782051282051283,Refined Products,143495,40,4300,35000,13.0
2023-08-16,Suezmax,TD20,8579,13.782051282051283,Refined Products,141035,40,4300,35000,13.0
2022-09-21,Aframax,TD19,8637,2.777777777777778,Crude Oil,104769,30,800,15000,12.0
2021-11-25,MR,TC23,8704,1.736111111111111,Gasoline,48751,25,500,8000,12.0
2023-06-11,VLCC,TD3C,5720,19.345238095238095,Crude Oil,317625,55,6500,50000,14.0
2022-06-18,Suezmax,TD6,6719,3.8461538461538463,Refined Products,143804,40,1200,12000,13.0
2021-01-28,Aframax,TD8,8205,15.972222222222221,Crude Oil,104322,30,4600,30000,12.0
2021-02-15,VLCC,TD3C,5630,19.345238095238095,Crude Oil,308805,55,6500,50000,14.0
2023-08-31,MR,TC23,8380,1.736111111111111,Gasoline,40749,25,500,8000,12.0
2021-06-21,LR1,TC5,8419,18.666666666666668,Refined Products,57746,35,5600,30000,12.5
2022-12-19,MR,TC2_37,6693,10.416666666666666,Gasoline,47218,25,3000,25000,12.0
2023-04-01,MR,TC6,7213,4.166666666666667,Gasoline,41547,25,1200,10000,12.0
2021-01-26,LR1,TC7,9451,12.333333333333334,Refined Products,59354,35,3700,20000,12.5
2022-03-19,Aframax,STS1,5733,0.034722222222222224,Crude Oil,99384,30,10,0,12.0
2022-11-16,Suezmax,TD20,5149,13.782051282051283,Refined Products,144700,40,4300,35000,13.0
2023-09-05,VLCC,TD15,5138,32.738095238095234,Crude Oil,317389,55,11000,60000,14.0
2021-09-23,LR2,TC5,6444,17.94871794871795,Refined Products,81237,40,5600,30000,13.0
2023-04-19,LR2,TC7,8532,11.85897435897436,Refined Products,82800,40,3700,20000,13.0
2024-01-06,VLCC,STS3,9603,0.03571428571428571,Crude Oil,307396,55,12,0,14.0
2022-07-08,Aframax,TD19,7080,2.777777777777778,Fuel Oil,99537,30,800,15000,12.0
2023-11-05,MR,TC2_37,5213,10.416666666666666,Gasoline,44159,25,3000,25000,12.0
2023-12-17,LR1,TC5,8894,18.666666666666668,Refined Products,55771,35,5600,30000,12.5
2021-11-18,LR1,TC7,7322,12.333333333333334,Refined Products,57178,35,3700,20000,12.5
2023-03-04,Aframax,STS2,7542,0.052083333333333336,Fuel Oil,95723,30,15,0,12.0
2021-05-18,VLCC,TD15,8258,32.738095238095234,Crude Oil,303504,55,11000,60000,14.0
2021-07-23,VLCC,STS3,8853,0.03571428571428571,Crude Oil,319754,55,12,0,14.0
2023-04-19,MR,TC11,8718,9.722222222222223,Gasoline,42876,25,2800,18000,12.0
2022-11-27,LR1,TC1,6988,18.666666666666668,Refined Products,58349,35,5600,30000,12.5
2023-05-12,MR,TC6,8805,4.166666666666667,Diesel,45455,25,1200,10000,12.0
2021-04-30,VLCC,TD15,7883,32.738095238095234,Crude Oil,309310,55,11000,60000,14.0
2022-02-24,Suezmax,TD6,9148,3.8461538461538463,Refined Products,147725,40,1200,12000,13.0
2021-11-18,VLCC,TD15,9206,32.738095238095234,Crude Oil,312604,55,11000,60000,14.0
2021-09-11,MR,TC6,9971,4.166666666666667,Diesel,40935,25,1200,10000,12.0
2021-01-03,MR,TC11,7557,9.722222222222223,Gasoline,44797,25,2800,18000,12.0
2023-07-29,Aframax,TD19,5153,2.777777777777778,Fuel Oil,97056,30,800,15000,12.0
2022-11-27,Aframax,STS3,9401,0.041666666666666664,Fuel Oil,97154,30,12,0,12.0
2022-11-21,VLCC,TD3C,7864,19.345238095238095,Crude Oil,307193,55,6500,50000,14.0
2021-04-22,LR2,TC1,7720,17.94871794871795,Refined Products,82673,40,5600,30000,13.0
2023-02-17,Aframax,TD8,5247,15.972222222222221,Crude Oil,95530,30,4600,30000,12.0
2021-12-21,Suezmax,TD20,9908,13.782051282051283,Refined Products,144065,40,4300,35000,13.0
2022-04-22,Aframax,TD8,9256,15.972222222222221,Fuel Oil,96427,30,4600,30000,12.0
2023-02-02,Suezmax,TD20,7724,13.782051282051283,Refined Products,143084,40,4300,35000,13.0
2023-03-15,MR,TC11,7674,9.722222222222223,Gasoline,48659,25,2800,18000,12.0
2022-03-05,MR,TC2_37,6324,10.416666666666666,Gasoline,42009,25,3000,25000,12.0
2021-03-13,LR2,TC1,7453,17.94871794871795,Refined Products,75051,40,5600,30000,13.0
2022-12-24,Suezmax,TD20,5088,13.782051282051283,Crude Oil,146403,40,4300,35000,13.0
2023-11-26,MR,TC14,9282,13.888888888888888,Diesel,45576,25,4000,22000,12.0
2023-10-08,LR2,TC5,7747,17.94871794871795,Refined Products,76055,40,5600,30000,13.0
2022-11-29,MR,TC2_37,7193,10.416666666666666,Diesel,47838,25,3000,25000,12.0
2021-07-12,LR2,TC5,5548,17.94871794871795,Refined Products,81920,40,5600,30000,13.0
2022-06-26,VLCC,TD15,8032,32.738095238095234,Crude Oil,309755,55,11000,60000,14.0
2021-07-28,VLCC,TD3C,9154,19.345238095238095,Crude Oil,305888,55,6500,50000,14.0
2023-09-28,Aframax,STS3,6471,0.041666666666666664,Fuel Oil,97858,30,12,0,12.0
2022-03-10,VLCC,TD15,5443,32.738095238095234,Crude Oil,300519,55,11000,60000,14.0
2023-04-01,MR,TC23,9194,1.736111111111111,Gasoline,47378,25,500,8000,12.0
2021-03-21,Aframax,TD19,8479,2.777777777777778,Fuel Oil,99426,30,800,15000,12.0
2021-02-07,VLCC,TD3C,5411,19.345238095238095,Crude Oil,303474,55,6500,50000,14.0
2022-11-19,MR,TC2_37,7957,10.416666666666666,Diesel,49660,25,3000,25000,12.0
2022-11-15,MR,TC2_37,9334,10.416666666666666,Diesel,47349,25,3000,25000,12.0
2022-10-24,VLCC,TD15,8732,32.738095238095234,Crude Oil,308545,55,11000,60000,14.0
2022-08-24,MR,TC2_37,8896,10.416666666666666,Gasoline,44950,25,3000,25000,12.0
2023-09-28,LR2,TC1,8979,17.94871794871795,Refined Products,79349,40,5600,30000,13.0
2022-09-01,Suezmax,TD6,9666,3.8461538461538463,Refined Products,144777,40,1200,12000,13.0
2023-02-22,VLCC,TD15,5017,32.738095238095234,Crude Oil,310718,55,11000,60000,14.0
2022-06-29,Aframax,TD8,9158,15.972222222222221,Fuel Oil,102144,30,4600,30000,12.0
2023-07-05,MR,TC2_37,6829,10.416666666666666,Diesel,46292,25,3000,25000,12.0
2021-11-18,VLCC,TD15,9694,32.738095238095234,Crude Oil,305037,55,11000,60000,14.0
2022-09-10,VLCC,TD3C,7133,19.345238095238095,Crude Oil,301560,55,6500,50000,14.0
2023-07-04,Aframax,TD8,7248,15.972222222222221,Fuel Oil,102668,30,4600,30000,12.0
2021-01-19,MR,TC23,9238,1.736111111111111,Diesel,42244,25,500,8000,12.0
2023-10-12,MR,TC2_37,9857,10.416666666666666,Diesel,41080,25,3000,25000,12.0
2023-03-23,LR1,TC5,6420,18.666666666666668,Refined Products,63439,35,5600,30000,12.5
2021-01-05,Suezmax,TD20,9619,13.782051282051283,Crude Oil,142799,40,4300,35000,13.0
2023-09-27,Aframax,TD8,6716,15.972222222222221,Fuel Oil,97854,30,4600,30000,12.0
2021-04-20,VLCC,STS1,7418,0.029761904761904764,Crude Oil,310494,55,10,0,14.0
2021-09-02,Aframax,TD8,5713,15.972222222222221,Fuel Oil,97137,30,4600,30000,12.0
2023-04-01,LR1,TC1,9841,18.666666666666668,Refined Products,62051,35,5600,30000,12.5
2023-07-30,Aframax,STS3,7520,0.041666666666666664,Crude Oil,99731,30,12,0,12.0
2022-12-06,MR,TC23,9335,1.736111111111111,Diesel,49599,25,500,8000,12.0
2023-09-06,Aframax,STS1,8529,0.034722222222222224,Fuel Oil,95534,30,10,0,12.0
2022-11-19,MR,TC6,9823,4.166666666666667,Gasoline,45852,25,1200,10000,12.0
2023-07-22,VLCC,TD3C,6441,19.345238095238095,Crude Oil,303815,55,6500,50000,14.0
2022-01-01,MR,TC14,8572,13.888888888888888,Gasoline,42578,25,4000,22000,12.0
2022-05-04,MR,TC6,7034,4.166666666666667,Gasoline,45184,25,1200,10000,12.0
2022-06-14,Aframax,TD8,5914,15.972222222222221,Fuel Oil,96389,30,4600,30000,12.0
2023-12-13,VLCC,TD3C,7927,19.345238095238095,Crude Oil,300927,55,6500,50000,14.0
2021-10-08,VLCC,STS1,8433,0.029761904761904764,Crude Oil,303513,55,10,0,14.0
2022-05-29,VLCC,STS3,5581,0.03571428571428571,Crude Oil,319831,55,12,0,14.0
2022-12-24,Aframax,TD19,9162,2.777777777777778,Crude Oil,101702,30,800,15000,12.0
2021-10-23,Aframax,STS1,9109,0.034722222222222224,Crude Oil,95433,30,10,0,12.0
2022-05-30,MR,TC6,9834,4.166666666666667,Gasoline,46236,25,1200,10000,12.0
2021-07-30,MR,STS3,9118,0.041666666666666664,Diesel,40512,25,12,0,12.0
2023-12-17,Aframax,TD19,7440,2.777777777777778,Crude Oil,104086,30,800,15000,12.0
2023-02-09,VLCC,STS1,9447,0.029761904761904764,Crude Oil,303210,55,10,0,14.0
2021-11-22,LR2,TC5,6238,17.94871794871795,Refined Products,80520,40,5600,30000,13.0
2023-12-16,MR,TC11,9577,9.722222222222223,Gasoline,49723,25,2800,18000,12.0
2023-11-06,Suezmax,STS2,5506,0.04807692307692307,Crude Oil,142839,40,15,0,13.0
2021-01-09,VLCC,TD3C,8804,19.345238095238095,Crude Oil,309861,55,6500,50000,14.0
2023-03-22,MR,TC2_37,7635,10.416666666666666,Diesel,45369,25,3000,25000,12.0
2022-03-17,VLCC,TD15,7691,32.738095238095234,Crude Oil,300298,55,11000,60000,14.0
2022-08-25,Aframax,STS2,7587,0.052083333333333336,Crude Oil,101934,30,15,0,12.0
2023-06-10,MR,TC6,6877,4.166666666666667,Diesel,44736,25,1200,10000,12.0
2023-05-30,VLCC,TD3C,5879,19.345238095238095,Crude Oil,315668,55,6500,50000,14.0
2023-10-12,MR,TC23,8371,1.736111111111111,Gasoline,41519,25,500,8000,12.0
2023-09-25,VLCC,STS1,8950,0.029761904761904764,Crude Oil,310243,55,10,0,14.0
2021-09-27,MR,TC23,7583,1.736111111111111,Diesel,47568,25,500,8000,12.0
2021-10-08,LR1,TC5,9015,18.666666666666668,Refined Products,56022,35,5600,30000,12.5
2021-02-15,MR,TC23,5136,1.736111111111111,Diesel,48749,25,500,8000,12.0
2021-08-15,MR,TC2_37,5521,10.416666666666666,Gasoline,41232,25,3000,25000,12.0
2023-04-07,VLCC,TD15,6542,32.738095238095234,Crude Oil,314924,55,11000,60000,14.0
2022-08-19,MR,TC6,7394,4.166666666666667,Gasoline,42944,25,1200,10000,12.0
2022-03-11,Suezmax,TD6,5349,3.8461538461538463,Crude Oil,143138,40,1200,12000,13.0
2023-04-17,VLCC,TD15,5086,32.738095238095234,Crude Oil,309348,55,11000,60000,14.0
2023-09-07,MR,STS3,9059,0.041666666666666664,Gasoline,44519,25,12,0,12.0
2021-11-09,LR1,TC5,7410,18.666666666666668,Refined Products,58301,35,5600,30000,12.5
2024-01-18,LR1,TC5,8697,18.666666666666668,Refined Products,63108,35,5600,30000,12.5
2022-08-16,LR2,TC1,6150,17.94871794871795,Refined Products,82930,40,5600,30000,13.0
2021-01-19,LR1,TC7,5495,12.333333333333334,Refined Products,58002,35,3700,20000,12.5
2023-05-07,Suezmax,STS2,8674,0.04807692307692307,Refined Products,147513,40,15,0,13.0
2022-04-03,Aframax,TD8,7902,15.972222222222221,Crude Oil,104557,30,4600,30000,12.0
2023-09-22,MR,TC6,9288,4.166666666666667,Gasoline,40959,25,1200,10000,12.0
2022-05-24,MR,TC11,9567,9.722222222222223,Diesel,42448,25,2800,18000,12.0
2022-04-17,Aframax,TD8,8581,15.972222222222221,Crude Oil,103789,30,4600,30000,12.0
2021-09-04,MR,TC11,5770,9.722222222222223,Gasoline,45386,25,2800,18000,12.0
2023-01-08,Aframax,STS1,7594,0.034722222222222224,Fuel Oil,100708,30,10,0,12.0
2023-09-18,Suezmax,TD6,9452,3.8461538461538463,Crude Oil,142224,40,1200,12000,13.0
2022-06-24,VLCC,TD3C,6835,19.345238095238095,Crude Oil,301629,55,6500,50000,14.0
2023-02-25,Suezmax,STS2,8295,0.04807692307692307,Refined Products,149354,40,15,0,13.0
2022-06-23,VLCC,TD3C,5082,19.345238095238095,Crude Oil,319585,55,6500,50000,14.0
2021-12-12,LR2,TC5,9090,17.94871794871795,Refined Products,77334,40,5600,30000,13.0
2021-03-08,LR1,TC1,6093,18.666666666666668,Refined Products,59976,35,5600,30000,12.5
2021-10-19,VLCC,TD3C,7435,19.345238095238095,Crude Oil,309466,55,6500,50000,14.0
2023-09-30,MR,TC11,6878,9.722222222222223,Diesel,49381,25,2800,18000,12.0
2023-08-08,MR,TC6,5741,4.166666666666667,Gasoline,44924,25,1200,10000,12.0
2021-01-18,Aframax,TD19,6515,2.777777777777778,Fuel Oil,100760,30,800,15000,12.0
2022-02-28,Aframax,TD8,5592,15.972222222222221,Crude Oil,103831,30,4600,30000,12.0
2023-11-10,MR,TC14,5418,13.888888888888888,Diesel,49000,25,4000,22000,12.0
2021-07-16,Aframax,STS2,5920,0.052083333333333336,Fuel Oil,96923,30,15,0,12.0
2022-04-15,MR,TC6,8320,4.166666666666667,Diesel,49377,25,1200,10000,12.0
2023-09-22,VLCC,TD3C,7326,19.345238095238095,Crude Oil,316134,55,6500,50000,14.0
2023-05-01,LR2,TC5,5075,17.94871794871795,Refined Products,77475,40,5600,30000,13.0
2022-08-05,MR,TC6,5246,4.166666666666667,Diesel,42356,25,1200,10000,12.0
2021-09-19,Suezmax,TD20,5838,13.782051282051283,Crude Oil,147721,40,4300,35000,13.0
2021-02-26,MR,TC6,9133,4.166666666666667,Diesel,48274,25,1200,10000,12.0
2023-04-24,VLCC,TD3C,5664,19.345238095238095,Crude Oil,307800,55,6500,50000,14.0
2021-12-21,MR,TC14,8495,13.888888888888888,Gasoline,43572,25,4000,22000,12.0
2023-01-19,VLCC,TD3C,9604,19.345238095238095,Crude Oil,302783,55,6500,50000,14.0
2021-10-09,VLCC,TD15,8796,32.738095238095234,Crude Oil,302791,55,11000,60000,14.0
2022-01-10,MR,TC6,8138,4.166666666666667,Diesel,43029,25,1200,10000,12.0
2022-02-01,Aframax,TD8,5597,15.972222222222221,Fuel Oil,102776,30,4600,30000,12.0
2023-10-28,MR,TC23,5365,1.736111111111111,Gasoline,40299,25,500,8000,12.0
2023-08-21,VLCC,TD3C,7025,19.345238095238095,Crude Oil,311051,55,6500,50000,14.0
2023-04-07,Suezmax,TD20,5127,13.782051282051283,Crude Oil,140481,40,4300,35000,13.0
2023-11-27,LR2,TC1,8059,17.94871794871795,Refined Products,81376,40,5600,30000,13.0
2022-12-18,Suezmax,TD6,7120,3.8461538461538463,Crude Oil,143747,40,1200,12000,13.0
2023-10-01,Aframax,TD8,5697,15.972222222222221,Crude Oil,97548,30,4600,30000,12.0
